feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0114723211287305	0.00467110745393944	952	191	0.0142272881555704	0.0756343250013746
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0251030484433711	0.0102268788911665	952	708	0.0142825510045302	0.0758815286498355
PWY.5103..L.isoleucine.biosynthesis.III.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.34904369949685	0.142281665198357	952	214	0.0143389563944396	0.0761344956320336
UNINTEGRATED.g__Blautia.s__Blautia_obeum	BMI	BMI	-0.0186145832047792	0.00758860367032242	952	414	0.0143477772823824	0.0761345166631732
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.511223790221665	0.208429298704975	952	440	0.0143565433846376	0.0761345166631732
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.370356182600588	0.151051410531296	952	203	0.0143918377462597	0.0762749785083286
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0261857060158503	0.0106930602052918	952	688	0.014511666998421	0.076863019086438
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.554061245671582	0.226394284763277	952	335	0.0145726916788978	0.0771390647550461
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.518388701847021	0.211943016608642	952	249	0.0146307115634154	0.0773516252375931
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.518388701847021	0.211943016608642	952	249	0.0146307115634154	0.0773516252375931
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.541327518478777	0.221345282855078	952	732	0.014641291362067	0.0773603314188531
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..unclassified	study_condition	T2D	0.359633698843655	0.147070176623306	952	530	0.0146535784490625	0.0773780422980982
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0286534845515183	0.0117211115558228	952	729	0.0146824967263791	0.0774634989771113
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants..unclassified	gender	male	0.332298154955365	0.135938329056333	952	340	0.0146876518845747	0.0774634989771113
PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.523797017375472	0.21430792623418	952	422	0.0147015960550285	0.0774898489571192
PWY0.1296..purine.ribonucleosides.degradation.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.479741681523303	0.196318708237389	952	353	0.0147196107634619	0.0775376090094768
PWY.5686..UMP.biosynthesis.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.465527793568095	0.190542409571935	952	308	0.0147405595671382	0.0776007573564842
PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0238285861523937	0.00975620325002462	952	736	0.0147717543767263	0.0777177356636995
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.455502738206656	0.186556254271753	952	735	0.0148029357408677	0.0777600636112307
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0309031825028999	0.0126572286481062	952	335	0.0148067372857875	0.0777600636112307
PWY.5686..UMP.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.608807400660054	0.249336504618612	952	413	0.0147999867725642	0.0777600636112307
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.394426080928428	0.161592959643304	952	313	0.0148345629161962	0.0778118200207505
PWY.5723..Rubisco.shunt.unclassified	age_category	senior	0.340885017578244	0.139652881114558	952	255	0.01483116270534	0.0778118200207505
VALSYN.PWY..L.valine.biosynthesis.g__Roseburia.s__Roseburia_hominis	study_condition	T2D	-0.45681164917813	0.187240284298778	952	376	0.0148817117425551	0.0780118787472927
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0251335368497485	0.010306269304239	952	733	0.0149244648012184	0.0781413936992451
CALVIN.PWY..Calvin.Benson.Bassham.cycle.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0210666576616355	0.00863833230012031	952	323	0.0149213293193477	0.0781413936992451
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_eggerthii	BMI	BMI	-0.0251289777856409	0.0103093622836395	952	194	0.0149726981497866	0.078346565545107
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0206039361117625	0.00845529281861215	952	612	0.0150007721537512	0.0784460669393028
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Roseburia.s__Roseburia_hominis	BMI	BMI	-0.0226292866118995	0.00929097797418845	952	437	0.0150498836159522	0.0786553965685857
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	study_condition	T2D	-0.557413752376245	0.228895535084852	952	610	0.0150659023908436	0.0786916252742494
PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0268522058111749	0.011036701996668	952	668	0.0151588421832029	0.0791293389430603
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	BMI	BMI	0.00649543643608683	0.00267061571206733	952	935	0.0151923608105983	0.0792205938161258
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0286856161729416	0.0117944290533222	952	349	0.0151946196684278	0.0792205938161258
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	BMI	BMI	0.00391029047687304	0.00160815281938063	952	947	0.0152192761628181	0.079301402870039
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	BMI	BMI	0.0209721159858051	0.0086305475906451	952	346	0.0152843070445169	0.079592362601032
PWY.6892..thiazole.biosynthesis.I..E..coli..unclassified	study_condition	T2D	0.393832796800533	0.162088719448928	952	504	0.0152948157616123	0.0795992214516603
PWY.5103..L.isoleucine.biosynthesis.III.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0230225207989181	0.00947788044855826	952	735	0.0153223822021039	0.0796947927148467
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.379831047604979	0.156436138541784	952	275	0.0153666508177324	0.0798116648549517
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.379831047604979	0.156436138541784	952	275	0.0153666508177324	0.0798116648549517
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.0258276919208919	0.010640223332414	952	468	0.0153945663140717	0.0798116648549517
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.0258276919208919	0.010640223332414	952	468	0.0153945663140717	0.0798116648549517
PWY.5022..4.aminobutanoate.degradation.V	age_category	senior	0.522828324083106	0.215401110431787	952	500	0.0154001491885247	0.0798116648549517
PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II	age_category	senior	0.389874762737293	0.160594870972806	952	306	0.0153807596721721	0.0798116648549517
UNINTEGRATED.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.40012173437647	0.164988483414935	952	718	0.0154881873905394	0.0802199179438224
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.unclassified	age_category	senior	0.503650258038215	0.207798261316237	952	305	0.0155477773059969	0.0804804252659493
PWY.6609..adenine.and.adenosine.salvage.III.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.445047047854348	0.183666446880771	952	247	0.015574157418395	0.0805688191417566
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	study_condition	T2D	-0.134155444435064	0.0554236616258145	952	942	0.015684497931192	0.0810428115060398
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.031743466347147	0.0131140385608093	952	460	0.0156833498636817	0.0810428115060398
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0198563035451743	0.00820585001437223	952	612	0.0157175568625091	0.0811652012100947
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0295158622718762	0.0122035891961861	952	669	0.0157671312856491	0.0813726799366633
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.450311772293232	0.186243408917827	952	256	0.0157996560564637	0.0814919722745535
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.464451298021527	0.192159127644609	952	349	0.0158364927489777	0.0816333495274685
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0216910992734586	0.00897641629048348	952	738	0.0158607083492159	0.0817095385509874
PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.02727076792915	0.0112898993296358	952	695	0.0159020050750354	0.0818735814208124
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.361907261930325	0.14991506166677	952	366	0.0159636978372407	0.0821423786515177
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.457796321112435	0.189767494104055	952	236	0.016036801422268	0.08246953700525
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.023248660281712	0.00964390289898894	952	646	0.0161110789770595	0.0828023406180034
PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0238622953184352	0.00990134444777572	952	656	0.0161420570002386	0.0829123449715697
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Prevotella.s__Prevotella_copri_CAG_164	gender	male	0.474320803129176	0.196837409515697	952	244	0.0161551178355775	0.0829302433053355
PWY66.389..phytol.degradation	BMI	BMI	0.0334096945716657	0.0138676652665608	952	336	0.0161784143215804	0.0830006327161647
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	BMI	BMI	-0.00600335862749642	0.00249292090664546	952	940	0.0162232717801118	0.0831138219125603
PWY.5686..UMP.biosynthesis.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0245473198679093	0.0101942451614216	952	316	0.0162322802576133	0.0831138219125603
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis	study_condition	T2D	0.463494579657448	0.192496365477846	952	273	0.016238866821715	0.0831138219125603
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis	study_condition	T2D	0.463494579657448	0.192496365477846	952	273	0.016238866821715	0.0831138219125603
P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.	gender	male	0.299694901025082	0.124493208024141	952	302	0.0162605470922086	0.0831756277723135
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	BMI	BMI	-0.020098161682523	0.00835230494862974	952	540	0.0163056525023066	0.0833079354985106
PWY.5005..biotin.biosynthesis.II	BMI	BMI	0.0235857717791111	0.00980108842327323	952	631	0.0162993143496942	0.0833079354985106
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0256876418487182	0.0106786868320243	952	766	0.016340976217115	0.0834391828067313
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0258497454011286	0.0107503978979137	952	751	0.016384012348129	0.0835112106738065
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0258497454011286	0.0107503978979137	952	751	0.016384012348129	0.0835112106738065
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0257376097911957	0.0107033611724512	952	665	0.0163799923055821	0.0835112106738065
COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	age_category	senior	-0.402373781628812	0.16741569363361	952	481	0.0164329553181396	0.083711407679464
PWY.6892..thiazole.biosynthesis.I..E..coli..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0230077807625466	0.00957679084420121	952	651	0.0164771887621075	0.0838873925219585
PWY.6608..guanosine.nucleotides.degradation.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.306406920993264	0.127596146950329	952	308	0.0165252154376606	0.084082471028285
TCA..TCA.cycle.I..prokaryotic..unclassified	age_category	senior	0.35506315607081	0.147965199860254	952	343	0.0166035243997175	0.0844313102181758
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0241491267259896	0.0100659703605229	952	698	0.016628501714143	0.0844591348061457
PWY.5097..L.lysine.biosynthesis.VI.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.306900840793157	0.127921972169414	952	233	0.016626719551475	0.0844591348061457
PWY.621..sucrose.degradation.III..sucrose.invertase..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0169199215684191	0.00705586799602468	952	321	0.0166778894100474	0.0846603295961373
PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.504878418962317	0.210617418351475	952	733	0.0167167424136561	0.0848078437623091
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.423077401605177	0.176550059680469	952	340	0.0167519476448619	0.0849366900494753
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.457877742036739	0.191177055575704	952	339	0.0168117288534202	0.0851768993492647
UNINTEGRATED.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0335221865961896	0.0139974036104799	952	377	0.016818995137095	0.0851768993492647
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0259586116094425	0.0108417522334185	952	549	0.0168448691301267	0.0852157546636855
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.384559200160541	0.160625355927337	952	341	0.0168531450528864	0.0852157546636855
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.304623353386457	0.127240737648121	952	308	0.0168561879606112	0.0852157546636855
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0250212848682842	0.0104536365176351	952	304	0.0168800701567725	0.0852369723368223
PWY.6700..queuosine.biosynthesis.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0272391860342297	0.0113792319852029	952	298	0.0168702521937861	0.0852369723368223
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	BMI	BMI	0.0191437188176931	0.00800238759348041	952	340	0.0169394981336436	0.0854872108609285
PWY.6737..starch.degradation.V.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.501280064182317	0.209590606918714	952	307	0.0169643010476895	0.0855625201356968
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.383490192365878	0.160368965746786	952	287	0.016983200217419	0.0856079824696441
PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.450513567220127	0.188506649784941	952	755	0.0170472683330918	0.0858809445983566
DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	BMI	BMI	0.00490890106445173	0.00205437821411788	952	937	0.0170669041151369	0.08592987769598
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.unclassified	study_condition	T2D	-0.226902155536466	0.0950144015509611	952	930	0.0171316999828972	0.0861559360347791
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.458635882578329	0.192050914040867	952	721	0.0171310714915161	0.0861559360347791
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0240511061202324	0.0100723371789251	952	531	0.0171430101373844	0.0861627787520309
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0269859702265392	0.0113050620135088	952	710	0.0171786461003443	0.086229227340414
PWY.5686..UMP.biosynthesis.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0197701844166314	0.00828274501778518	952	271	0.0171859628382176	0.086229227340414
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri_CAG_164	gender	male	0.472046830210866	0.197764895245314	952	244	0.017186102354452	0.086229227340414
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0234452626929425	0.00982641141760594	952	216	0.0172310138893744	0.0864045050851086
PWY.5686..UMP.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.341350624353846	0.143102188861067	952	271	0.0172580787229702	0.0864825490228356
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.461244968778813	0.193396789133925	952	297	0.0172765369295041	0.0864825490228356
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.461244968778813	0.193396789133925	952	297	0.0172765369295041	0.0864825490228356
VALSYN.PWY..L.valine.biosynthesis.g__Escherichia.s__Escherichia_coli	gender	male	0.618327729631397	0.259311737597068	952	242	0.0172985474843954	0.0865427043413427
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	gender	male	0.187176524188953	0.0785323203204606	952	931	0.0173482666166227	0.0867413330831134
PWY.6703..preQ0.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.385503355270537	0.161768717049394	952	336	0.017366096137785	0.086780376545423
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0229257923571615	0.00962350207517568	952	735	0.0174027624512845	0.0868252820574352
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.unclassified	BMI	BMI	0.0199642954187477	0.00838054154973042	952	264	0.0174051604678646	0.0868252820574352
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.265017486493573	0.11123664439554	952	205	0.0173936322648347	0.0868252820574352
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0226244370163325	0.00949855413492304	952	735	0.017421045937399	0.0868544950016555
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0225101430752083	0.00946066576525221	952	599	0.0175409186090762	0.0874018153939012
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis.unclassified	age_category	senior	0.303435613375304	0.127631652558529	952	261	0.0176313704641787	0.0878019943759562
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0242329819135537	0.0101957267268022	952	304	0.0176624695358659	0.0879063138968957
PWY.6549..L.glutamine.biosynthesis.III	BMI	BMI	0.0207435134632092	0.00873291965203372	952	647	0.0177317962323532	0.0882006636256054
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.531114946260719	0.223681720816141	952	710	0.0177748818826867	0.0883642233662839
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0235004719381414	0.00991505569339099	952	687	0.017978903772176	0.0893271983172943
PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0283281768087921	0.0119589798212139	952	326	0.0180467732019665	0.0896129907849943
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0243977926462941	0.0103063265167654	952	303	0.0181203755780916	0.0899269068803858
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0131748262373826	0.00557537785376558	952	218	0.0183270928028331	0.0908486683872553
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation	gender	male	0.326070454552809	0.137978389254621	952	293	0.018319127024294	0.0908486683872553
PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.529466946860348	0.2241623591817	952	249	0.0183791467546987	0.0910545828922717
PWY.5097..L.lysine.biosynthesis.VI.unclassified	study_condition	T2D	-0.29403193669589	0.124506168770779	952	878	0.018398592506671	0.0910988056648201
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0232265330438424	0.00983806832361562	952	270	0.0184332364738328	0.0912181873505095
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	BMI	BMI	0.00312761196187243	0.00132612554474035	952	949	0.01855338832187	0.0915511925170336
VALSYN.PWY..L.valine.biosynthesis	BMI	BMI	0.00312761196187243	0.00132612554474035	952	949	0.01855338832187	0.0915511925170336
PWY.5177..glutaryl.CoA.degradation	BMI	BMI	-0.0123102333515824	0.00521823113466441	952	905	0.0185224443328207	0.0915511925170336
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.427922432851319	0.181419690890422	952	431	0.0185392513942526	0.0915511925170336
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.427922432851319	0.181419690890422	952	431	0.0185392513942526	0.0915511925170336
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase..unclassified	gender	male	0.28786438289469	0.12216854289515	952	230	0.0186614598769181	0.0920320287779675
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.362598185718898	0.153941075797561	952	526	0.0187041513805793	0.0921767105458822
CALVIN.PWY..Calvin.Benson.Bassham.cycle.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.472982543106525	0.200818274299046	952	247	0.0187120851200532	0.0921767105458822
PWY.6549..L.glutamine.biosynthesis.III	gender	male	0.398663580589648	0.169291882145706	952	647	0.0187314902371053	0.0922198439188927
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.34389820707754	0.146059372721991	952	460	0.018750501282103	0.0922609892630752
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli..unclassified	BMI	BMI	-0.0178724986160745	0.00760470259907238	952	662	0.018968212413897	0.093279227430067
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.406792869859893	0.173121514541758	952	282	0.0189903581602286	0.0932821903956777
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.406792869859893	0.173121514541758	952	282	0.0189903581602286	0.0932821903956777
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.352601146987509	0.15019880815659	952	213	0.0191017267638964	0.0937760508930516
PWY.6936..seleno.amino.acid.biosynthesis.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0271281204244225	0.0115623185141063	952	335	0.0191686132466765	0.0940510995559312
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Alistipes.s__Alistipes_putredinis	BMI	BMI	-0.0190936966419855	0.00814094934096963	952	320	0.019212791125701	0.0942144796990774
THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.402468195037846	0.171639232024014	952	612	0.0192404618766395	0.0942967741096198
PWY.6353..purine.nucleotides.degradation.II..aerobic.	age_category	senior	0.411570038653359	0.175606931022428	952	747	0.0192994912442156	0.0945325758907848
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.025025118342424	0.0106855287814495	952	697	0.0193890075439026	0.0948637318249695
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.025025118342424	0.0106855287814495	952	697	0.0193890075439026	0.0948637318249695
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Akkermansia.s__Akkermansia_muciniphila	age_category	senior	0.348711533273256	0.148973218751165	952	214	0.0194509039383817	0.0950777754541321
PWY.5973..cis.vaccenate.biosynthesis.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.430076951284591	0.183766858629953	952	282	0.0194730002095166	0.0950777754541321
