feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
TRPSYN.PWY..L.tryptophan.biosynthesis.g__Ruminococcus.s__Ruminococcus_bromii	gender	male	0.145925250183191	0.15888643895169	952	326	0.358630352268948	0.632060710581737
P164.PWY..purine.nucleobases.degradation.I..anaerobic.	age_category	senior	0.176813515616196	0.192557078657862	952	540	0.358727297056494	0.632060710581737
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Lachnospira.s__Lachnospira_pectinoschiza	age_category	senior	0.166922326932266	0.181764553354823	952	245	0.358672803714789	0.632060710581737
PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.00922893616480156	0.0100590245490488	952	295	0.359125685053764	0.632103806450041
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis	age_category	senior	0.230035685664108	0.250658561067619	952	732	0.358996398743612	0.632103806450041
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II	age_category	senior	0.199423057688029	0.217233254289847	952	651	0.358845546073786	0.632103806450041
PWY.6737..starch.degradation.V.g__Roseburia.s__Roseburia_intestinalis_CAG_13	age_category	senior	-0.17818226820269	0.194234599640761	952	272	0.359189703411161	0.632103806450041
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_stercoris	age_category	senior	0.187173505206485	0.203987000587541	952	231	0.359074691962781	0.632103806450041
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_stercoris	age_category	senior	0.187173505206485	0.203987000587541	952	231	0.359074691962781	0.632103806450041
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	age_category	senior	0.229211932520919	0.249938811524442	952	584	0.359338299454736	0.632236829190981
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	gender	male	0.104729878217168	0.114219630074096	952	206	0.359419771890644	0.632251721424534
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Alistipes.s__Alistipes_finegoldii	age_category	senior	0.175384666953379	0.191342338570349	952	287	0.359584875486087	0.632413692467407
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis	age_category	senior	0.194092020219661	0.211920706810201	952	315	0.359967739198493	0.632950255286747
PWY.5659..GDP.mannose.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.00818796622885607	0.0089413608086485	952	466	0.360036138284355	0.632950255286747
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.200493540255382	0.219014048995597	952	276	0.360195356994311	0.633101642291604
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_cellulosilyticus	study_condition	T2D	-0.14355087135769	0.156867435768906	952	296	0.360367128429936	0.633182385155501
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_dorei	study_condition	T2D	0.218840093527239	0.239183128044849	952	470	0.360451902541013	0.633182385155501
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	age_category	senior	0.239108709838466	0.261481138474036	952	710	0.360718663199245	0.633182385155501
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	study_condition	T2D	-0.19389230852303	0.212049235651223	952	442	0.360753104891136	0.633182385155501
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron	BMI	BMI	0.0107972808186212	0.0118066384985263	952	496	0.360682073335755	0.633182385155501
PWY.2942..L.lysine.biosynthesis.III.g__Lachnospira.s__Lachnospira_pectinoschiza	age_category	senior	0.158364412360417	0.173179350274334	952	272	0.360711523956698	0.633182385155501
PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_massiliensis	study_condition	T2D	0.181420679905142	0.198290099815142	952	286	0.360463611163751	0.633182385155501
PWY.6897..thiamin.salvage.II.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	BMI	BMI	0.00732859771424069	0.00801723073092371	952	341	0.360893890140903	0.633301132445839
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.169540395022291	0.185535716003754	952	290	0.361060602351464	0.63346531936055
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_cellulosilyticus	gender	male	0.136023569925749	0.14891588540428	952	267	0.361251277584053	0.633543147808404
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis	BMI	BMI	0.00659880681260531	0.00722392402520575	952	215	0.361230164869511	0.633543147808404
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	age_category	senior	0.135740876900736	0.148683233626555	952	311	0.361499363009447	0.633721555397128
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	study_condition	T2D	-0.150184785552565	0.164479469986205	952	393	0.361426882593956	0.633721555397128
PWY.5103..L.isoleucine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.167771441767825	0.18379916676779	952	290	0.361581307402012	0.633736920077196
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_cellulosilyticus	age_category	senior	0.175440968966623	0.192319244064147	952	201	0.36187548048673	0.633995885295383
PWY.6527..stachyose.degradation.unclassified	gender	male	0.142287794903317	0.155975589742798	952	785	0.361872454565361	0.633995885295383
COA.PWY..coenzyme.A.biosynthesis.I.g__Blautia.s__Ruminococcus_torques	gender	male	-0.161964544486913	0.177675105285445	952	354	0.362223401811578	0.634162421464225
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	gender	male	-0.166419484499296	0.182605282549372	952	749	0.362336681455541	0.634162421464225
PWY.6168..flavin.biosynthesis.III..fungi..g__Blautia.s__Ruminococcus_torques	age_category	senior	-0.161472137610003	0.177115944142124	952	269	0.362171958341196	0.634162421464225
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.134458709459825	0.147518822095062	952	275	0.362280706557495	0.634162421464225
PWY.6305..putrescine.biosynthesis.IV.g__Ruminococcus.s__Ruminococcus_bicirculans	age_category	senior	-0.114759824826386	0.125919479155126	952	197	0.362329917524359	0.634162421464225
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_vulgatus	age_category	senior	-0.220644043947585	0.242248611267306	952	722	0.362623815572169	0.634536723147098
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	gender	male	-0.161797764625803	0.177718707341306	952	733	0.362835390327445	0.634778682875895
UNINTEGRATED.g__Parabacteroides.s__Parabacteroides_merdae	BMI	BMI	0.00651048195694015	0.00715252693656624	952	510	0.36293008612862	0.634816107023601
PWY0.1061..superpathway.of.L.alanine.biosynthesis.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	BMI	BMI	0.00874079833337644	0.0096071907926631	952	410	0.363149823515399	0.635072187327011
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus	BMI	BMI	0.0095326299166914	0.0104795327203896	952	484	0.363242450143617	0.635105919290071
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_dorei	age_category	senior	-0.240133872308212	0.264080172404934	952	522	0.363411621437838	0.63514523544938
COA.PWY..coenzyme.A.biosynthesis.I.g__Dialister.s__Dialister_invisus_CAG_218	age_category	senior	-0.16358693513106	0.179899532139828	952	206	0.363410569497176	0.63514523544938
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_dorei	study_condition	T2D	0.226723474536764	0.24945321996295	952	529	0.363643801030075	0.635422783882253
PWY0.862...5Z..dodec.5.enoate.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.16922407885416	0.186271000208201	952	254	0.363854106904436	0.63566200641364
PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_massiliensis	study_condition	T2D	0.181840761532935	0.200260178638181	952	261	0.364097306097578	0.635958586285806
UNINTEGRATED.g__Eubacterium.s__Eubacterium_sp_CAG_38	age_category	senior	-0.220194134906798	0.242715786242306	952	234	0.364526657410892	0.636321970063016
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_ovatus	BMI	BMI	0.0110268721539187	0.0121537140120275	952	600	0.364487355435728	0.636321970063016
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus	BMI	BMI	0.0110268721539187	0.0121537140120275	952	600	0.364487355435728	0.636321970063016
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	age_category	senior	-0.208841374114143	0.230576124865439	952	712	0.365305346422134	0.636321970063016
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus	age_category	senior	-0.208841374114143	0.230576124865439	952	712	0.365305346422134	0.636321970063016
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	age_category	senior	0.238011764909363	0.262657347856642	952	631	0.365077271900368	0.636321970063016
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.213090771119626	0.235264444222722	952	646	0.365298572569579	0.636321970063016
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.213090771119626	0.235264444222722	952	646	0.365298572569579	0.636321970063016
PWY.6168..flavin.biosynthesis.III..fungi..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	age_category	senior	-0.153064319197198	0.168770853808829	952	675	0.364671488833897	0.636321970063016
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	age_category	senior	-0.170142313486179	0.187909586527611	952	524	0.365458525474041	0.636321970063016
HISTSYN.PWY..L.histidine.biosynthesis.g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.157733362656958	0.174084768152445	952	282	0.365128129138284	0.636321970063016
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Lachnospira.s__Lachnospira_pectinoschiza	BMI	BMI	0.00728394139563731	0.00803574478836013	952	245	0.36493220713092	0.636321970063016
HISDEG.PWY..L.histidine.degradation.I.g__Bacteroides.s__Bacteroides_ovatus	study_condition	T2D	0.199158864586893	0.219906585061674	952	456	0.365350369712871	0.636321970063016
PWY.5845..superpathway.of.menaquinol.9.biosynthesis	age_category	senior	0.109634535648354	0.12109179079532	952	288	0.365492421425981	0.636321970063016
PWY66.422..D.galactose.degradation.V..Leloir.pathway..g__Roseburia.s__Roseburia_inulinivorans	BMI	BMI	0.00949947374773331	0.0104935662212488	952	305	0.365554480492322	0.636321970063016
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Dialister.s__Dialister_invisus	age_category	senior	-0.137723227394068	0.151906782566627	952	201	0.364833182451645	0.636321970063016
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Dialister.s__Dialister_invisus	age_category	senior	-0.137723227394068	0.151906782566627	952	201	0.364833182451645	0.636321970063016
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Bacteroides.s__Bacteroides_xylanisolvens	study_condition	T2D	-0.159126314871128	0.175828107656235	952	401	0.36568991027335	0.636429787573797
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.151214249355613	0.167112252998083	952	287	0.365766351994374	0.636434922296821
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.191779919829946	0.212112743463541	952	299	0.366150351513628	0.63697509925834
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis	age_category	senior	0.112702346196366	0.12474096016715	952	288	0.36649507617211	0.637446748272841
HSERMETANA.PWY..L.methionine.biosynthesis.III.unclassified	gender	male	0.116478964663997	0.129040627031749	952	832	0.366939390778437	0.638091390389812
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	gender	male	0.0328034613880839	0.0363614602888693	952	941	0.367207021894888	0.638428590566098
PWY.6737..starch.degradation.V.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	age_category	senior	0.214758147079422	0.238191287291842	952	737	0.367487744968622	0.638438253649156
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_cellulosilyticus	age_category	senior	0.223763900052655	0.248342812614125	952	216	0.367802361138065	0.638438253649156
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_cellulosilyticus	age_category	senior	0.223763900052655	0.248342812614125	952	216	0.367802361138065	0.638438253649156
GLYOXYLATE.BYPASS..glyoxylate.cycle.unclassified	BMI	BMI	-0.00601795012152195	0.00667307652087879	952	317	0.367378910354464	0.638438253649156
PWY.7560..methylerythritol.phosphate.pathway.II	gender	male	-0.164635633249714	0.182717405334774	952	306	0.367796306698299	0.638438253649156
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_fragilis_CAG_47	gender	male	-0.120272785435973	0.133451416377563	952	215	0.36768576486784	0.638438253649156
VALSYN.PWY..L.valine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza	age_category	senior	0.212564394778757	0.235848603342938	952	329	0.367671398368761	0.638438253649156
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Blautia.s__Blautia_wexlerae	age_category	senior	-0.112598940611316	0.124844382786486	952	226	0.36733169428473	0.638438253649156
PWY.6609..adenine.and.adenosine.salvage.III	gender	male	0.0236815661975075	0.0263060486391039	952	950	0.368225271322684	0.638598461702819
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	gender	male	-0.168170913319067	0.186816922535624	952	620	0.368247464554096	0.638598461702819
PWYG.321..mycolate.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	gender	male	0.144118114989364	0.160086573920112	952	251	0.368215504503212	0.638598461702819
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_merdae	BMI	BMI	0.00695116169957587	0.007722130637797	952	312	0.368263362326083	0.638598461702819
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_eggerthii	age_category	senior	0.21465341722749	0.238451039334958	952	194	0.368243145942606	0.638598461702819
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.unclassified	age_category	senior	0.165157139767188	0.183512359825413	952	337	0.368360598182256	0.638639195246913
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Blautia.s__Ruminococcus_torques	study_condition	T2D	0.137859592782484	0.153354392884191	952	312	0.368902036465011	0.639231072686997
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Lachnospira.s__Lachnospira_pectinoschiza	age_category	senior	0.211868401731972	0.23572700387387	952	329	0.368994511782428	0.639231072686997
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	gender	male	-0.184368797961703	0.205040052095691	952	487	0.368783070535194	0.639231072686997
UNINTEGRATED.g__Parasutterella.s__Parasutterella_excrementihominis	study_condition	T2D	-0.16049947001158	0.178574411608906	952	213	0.368997243921743	0.639231072686997
PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_dorei	age_category	senior	-0.24240428190565	0.269988493216914	952	541	0.369503376538437	0.63939224105731
PWY.6124..inosine.5..phosphate.biosynthesis.II.unclassified	study_condition	T2D	-0.141947447183436	0.15810571940067	952	819	0.369519931474694	0.63939224105731
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron	gender	male	0.177024526541432	0.19718121916399	952	646	0.369533275576425	0.63939224105731
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron	gender	male	0.177024526541432	0.19718121916399	952	646	0.369533275576425	0.63939224105731
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase..unclassified	BMI	BMI	0.0067512662747516	0.00751474287463679	952	292	0.369199186806466	0.63939224105731
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Parabacteroides.s__Parabacteroides_distasonis	gender	male	-0.111705628446293	0.124391273974711	952	239	0.369404097507005	0.63939224105731
PWY.5097..L.lysine.biosynthesis.VI.g__Ruminococcus.s__Ruminococcus_bromii	BMI	BMI	0.00896237052509702	0.00998930923169948	952	300	0.369842245681467	0.639510263128895
HISDEG.PWY..L.histidine.degradation.I.g__Alistipes.s__Alistipes_finegoldii	study_condition	T2D	0.15112149506834	0.168467109353811	952	250	0.369926318008254	0.639510263128895
TCA..TCA.cycle.I..prokaryotic.	gender	male	0.108853646108811	0.121359050521165	952	802	0.3699707180457	0.639510263128895
PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_massiliensis	study_condition	T2D	0.140938765717491	0.157119640517466	952	278	0.369938578774046	0.639510263128895
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.171490966077351	0.191094250613086	952	290	0.369725265383332	0.639510263128895
PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_vulgatus	gender	male	-0.172656526103907	0.192718653567283	952	609	0.370534162348976	0.640356385141117
PWY.7664..oleate.biosynthesis.IV..anaerobic..g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.156475722191565	0.174707537178628	952	254	0.370670632798644	0.6404644213959
PWY.5103..L.isoleucine.biosynthesis.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.187949241577916	0.209940799663925	952	541	0.370881609922667	0.640701125459864
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	gender	male	-0.191635429254944	0.214136581346042	952	718	0.371056453378378	0.640782446727119
PWY.6737..starch.degradation.V.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	BMI	BMI	0.00694540670809517	0.00776123986041603	952	335	0.37107667093955	0.640782446727119
PWY.1042..glycolysis.IV..plant.cytosol..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	gender	male	0.127287665402439	0.142318097344983	952	744	0.371341329011977	0.640874731466868
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_ovatus	gender	male	-0.195931868027404	0.219072918197969	952	503	0.371352125000086	0.640874731466868
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	gender	male	0.131469970375456	0.146975412241513	952	835	0.371280022582856	0.640874731466868
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	study_condition	T2D	0.100645472390652	0.112608943698651	952	434	0.371676902506687	0.641307426919288
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_ovatus	study_condition	T2D	0.123876178671891	0.13869784778786	952	320	0.372010718321731	0.641755541965377
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	BMI	BMI	0.00155531384011747	0.00174255636757488	952	945	0.372326435489281	0.641953858089291
PWY.5686..UMP.biosynthesis.g__Prevotella.s__Prevotella_copri	study_condition	T2D	0.18819981478834	0.210840696192139	952	328	0.372289516007874	0.641953858089291
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Alistipes.s__Alistipes_putredinis_CAG_67	age_category	senior	0.12103914607435	0.135617053219384	952	196	0.372348063415994	0.641953858089291
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation.unclassified	age_category	senior	0.141932495459384	0.159069118516863	952	500	0.372475253706478	0.642045321874622
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	study_condition	T2D	-0.145560926575852	0.163165473896095	952	347	0.37256264437056	0.642068159253543
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	age_category	senior	0.13868483351493	0.155523296474579	952	334	0.372764030684124	0.642287406630425
PWY.1042..glycolysis.IV..plant.cytosol..g__Roseburia.s__Roseburia_intestinalis	BMI	BMI	0.0058535269934871	0.00656648594638786	952	216	0.372927863995315	0.642441874318564
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Bacteroides.s__Bacteroides_caccae	age_category	senior	0.182239005592141	0.204649895158101	952	315	0.373428165984279	0.643175799010314
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	age_category	senior	-0.160213594893341	0.179955195313212	952	526	0.373532475795911	0.643227528413718
UNINTEGRATED.g__Parabacteroides.s__Parabacteroides_distasonis	age_category	senior	-0.176113537488162	0.198474865120037	952	713	0.375124287865727	0.643543862835413
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Blautia.s__Blautia_obeum	gender	male	-0.128253831795309	0.144500428493741	952	354	0.37499899646505	0.643543862835413
VALSYN.PWY..L.valine.biosynthesis.g__Blautia.s__Ruminococcus_torques	BMI	BMI	0.00941632000272065	0.0105843548334369	952	485	0.373882387716321	0.643543862835413
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.00669608451170986	0.00753220466375191	952	299	0.374232077154131	0.643543862835413
PWY.5667..CDP.diacylglycerol.biosynthesis.I	gender	male	-0.0284716546643381	0.0320611065422473	952	946	0.374742888130265	0.643543862835413
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	gender	male	-0.0284400779635333	0.0320613835431274	952	946	0.375276732946748	0.643543862835413
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	study_condition	T2D	0.194706591359296	0.219417851170818	952	682	0.375100688318456	0.643543862835413
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	gender	male	0.18322179323738	0.2062658888629	952	468	0.374615896353064	0.643543862835413
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	gender	male	0.18322179323738	0.2062658888629	952	468	0.374615896353064	0.643543862835413
PWY.6936..seleno.amino.acid.biosynthesis	gender	male	-0.0477307833013358	0.0538005535822495	952	943	0.375207168750167	0.643543862835413
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.137755794421972	0.155234372254497	952	252	0.375086081276004	0.643543862835413
PWY66.399..gluconeogenesis.III	study_condition	T2D	0.131417276841889	0.147717684571307	952	729	0.37387891929339	0.643543862835413
GALACTUROCAT.PWY..D.galacturonate.degradation.I	gender	male	0.0784529311081443	0.0883383443219178	952	888	0.374714615213079	0.643543862835413
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.166527314972149	0.187676097398163	952	358	0.375136058760711	0.643543862835413
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Parabacteroides.s__Parabacteroides_merdae	age_category	senior	0.166527314972149	0.187676097398163	952	358	0.375136058760711	0.643543862835413
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Roseburia.s__Roseburia_intestinalis	study_condition	T2D	-0.109575159209796	0.123452002541916	952	195	0.374984974246537	0.643543862835413
PWY.1042..glycolysis.IV..plant.cytosol..g__Roseburia.s__Roseburia_intestinalis_CAG_13	age_category	senior	-0.140905548899417	0.158754066537723	952	210	0.374996772748135	0.643543862835413
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Roseburia.s__Roseburia_intestinalis_CAG_13	study_condition	T2D	-0.155521666392208	0.175173930574497	952	316	0.374866857878261	0.643543862835413
PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis	gender	male	-0.14909831616349	0.16794620441377	952	286	0.374887612228815	0.643543862835413
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_massiliensis	study_condition	T2D	0.161886236638586	0.18218116509793	952	235	0.374443580016171	0.643543862835413
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Ruminococcus.s__Ruminococcus_bicirculans	age_category	senior	-0.205579487096803	0.231681061491915	952	222	0.375122068995003	0.643543862835413
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	age_category	senior	0.188879192511672	0.21307584123893	952	797	0.375604903208667	0.6439791054815
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	study_condition	T2D	0.154357379500952	0.174161522576951	952	625	0.375687011935208	0.643992383879434
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	age_category	senior	-0.181670577274796	0.205011512109188	952	697	0.375762651690884	0.643994570283605
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_dorei	age_category	senior	-0.240799557630106	0.272314375410746	952	513	0.376774674969501	0.644220367337184
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	gender	male	-0.171694714306347	0.194085889605032	952	707	0.376579337036826	0.644220367337184
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis	age_category	senior	0.238894761445098	0.270114346539721	952	442	0.376693554340041	0.644220367337184
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_cellulosilyticus	study_condition	T2D	-0.130297925585558	0.147336639368604	952	220	0.376728957256362	0.644220367337184
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_cellulosilyticus	study_condition	T2D	-0.130297925585558	0.147336639368604	952	220	0.376728957256362	0.644220367337184
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	age_category	senior	0.181798032222623	0.205560445776083	952	750	0.376703821419367	0.644220367337184
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.unclassified	age_category	senior	0.130097556168833	0.147127996774937	952	829	0.376787085515339	0.644220367337184
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Alistipes.s__Alistipes_putredinis	study_condition	T2D	-0.155272303917386	0.175362258791014	952	389	0.376145532111182	0.644220367337184
