"feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.472151176180805,0.159379587446948,952,268,0.00312848209553633,0.0248328642963745
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.471951779837545,0.189840487803008,952,692,0.0130886820009811,0.0710408570541369
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.471853532392696,0.189368788940789,952,290,0.0128828405920678,0.0704327017217847
"PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","study_condition","T2D",0.470890914512901,0.120416308594791,952,212,9.86667004014731e-05,0.00178779733221203
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.470676555717363,0.172016196308775,952,282,0.00633096488536104,0.0415349665963838
"PWY.5686..UMP.biosynthesis.unclassified","study_condition","T2D",-0.469716133090229,0.13614845817863,952,895,0.000585260700305313,0.00712849179274825
"TRPSYN.PWY..L.tryptophan.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.469687772376015,0.214228943793186,952,598,0.0285892212375452,0.12722644188959
"PWY.6901..superpathway.of.glucose.and.xylose.degradation","study_condition","T2D",0.469238654195078,0.102955659460478,952,850,5.84881115454701e-06,0.000178977754764583
"PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II","study_condition","T2D",0.468906730253585,0.150303566414536,952,344,0.00186493348713104,0.0168873863098866
"PWY.5103..L.isoleucine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.468661056533928,0.187596363486361,952,290,0.0126496938670817,0.0693331322081817
"PWY.5097..L.lysine.biosynthesis.VI.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.4685573155809,0.142404285614126,952,265,0.00103762863924202,0.0108787699949587
"PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.","study_condition","T2D",0.46793431448852,0.151324143052196,952,310,0.00204452008625902,0.0179751715198001
"TRNA.CHARGING.PWY..tRNA.charging.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.467641822487689,0.15572883471758,952,377,0.00274425358586637,0.0224200340128328
"PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","study_condition","T2D",-0.467098836155742,0.154984719520808,952,569,0.00264834866423218,0.0217803413411687
"PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.466985361938812,0.169317355037068,952,376,0.00592674057651207,0.0397256760004602
"PWY.6936..seleno.amino.acid.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.466783311649767,0.116405810735242,952,336,6.55056786692204e-05,0.00130109903044828
"PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.465793216560419,0.113826306318262,952,211,4.6382014446332e-05,0.000994228329468404
"COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.464357285818733,0.212531323077966,952,416,0.0291415056097568,0.128884941935054
"GLUTORN.PWY..L.ornithine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.464022308170816,0.153044101239567,952,330,0.00249593050268341,0.0207435298975416
"PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Bacteroides.s__Bacteroides_uniformis","study_condition","T2D",0.46399516658619,0.187188535180901,952,599,0.0133572660391436,0.0719527874028473
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.463494579657448,0.192496365477846,952,273,0.016238866821715,0.0831138219125603
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.463494579657448,0.192496365477846,952,273,0.016238866821715,0.0831138219125603
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","study_condition","T2D",-0.462735473277401,0.145486748208078,952,464,0.00151747708478635,0.0143374734551514
"GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.462446952177751,0.149646255388253,952,301,0.00205817996914432,0.0180586003371731
"PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3","study_condition","T2D",0.462401052956031,0.206788513965359,952,625,0.025577075050567,0.11760101181245
"COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.462398357604359,0.152267619006005,952,247,0.00245694108011421,0.0204784501961396
"PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis","study_condition","T2D",0.462222323466983,0.11408390714431,952,214,5.50361067432974e-05,0.00112941394406862
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.461306404442951,0.157033034511712,952,379,0.00338736758959223,0.0263326780304028
"PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.461244968778813,0.193396789133925,952,297,0.0172765369295041,0.0864825490228356
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.461244968778813,0.193396789133925,952,297,0.0172765369295041,0.0864825490228356
"GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff","study_condition","T2D",0.460453072765946,0.10602315966478,952,853,1.55736022372669e-05,0.000406227094502203
"PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Gemmiger.s__Gemmiger_formicilis","study_condition","T2D",-0.460333141553275,0.155473621652131,952,242,0.00314450534633179,0.0248822926455497
"PWY.6700..queuosine.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15","study_condition","T2D",0.459573461639212,0.144496286378725,952,226,0.00151789836013447,0.0143374734551514
"PWY.5097..L.lysine.biosynthesis.VI.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","study_condition","T2D",-0.459012014964919,0.141936073404215,952,567,0.00126321272628962,0.0126907450228168
"DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.458987882284835,0.244793658146413,952,460,0.0611004174646068,0.213075826329875
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.458796331973712,0.184601698544322,952,228,0.0131147481338088,0.0711131755259253
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.458653182914196,0.18455935777161,952,228,0.013122269571643,0.0711131755259253
"PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_fragilis_CAG_47","study_condition","T2D",0.458624899075139,0.132209153617447,952,206,0.000546066711132359,0.00681403129453347
"HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.457877742036739,0.191177055575704,952,339,0.0168117288534202,0.0851768993492647
"PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis","study_condition","T2D",-0.457796321112435,0.189767494104055,952,236,0.016036801422268,0.08246953700525
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.457681512201535,0.217271857086569,952,441,0.0354241898801505,0.147204167160318
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.457681512201535,0.217271857086569,952,441,0.0354241898801505,0.147204167160318
"VALSYN.PWY..L.valine.biosynthesis.g__Roseburia.s__Roseburia_hominis","study_condition","T2D",-0.45681164917813,0.187240284298778,952,376,0.0148817117425551,0.0780118787472927
"PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6","study_condition","T2D",0.456215779468179,0.20721136735568,952,540,0.0279275232526407,0.12494135391487
"PWY.6703..preQ0.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.456106986137631,0.135395271178066,952,213,0.00078567092362341,0.00885925807106606
"PWY.6737..starch.degradation.V.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.455251326098492,0.15945299788714,952,296,0.00439652491920689,0.0320217878892613
"PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.455155790462918,0.194909209389958,952,468,0.0197400261870463,0.095930766992043
"X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.455031411623112,0.149142421789845,952,315,0.0023444619786229,0.0198271882176507
"PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.453225377773442,0.130185973252663,952,230,0.000521638875344557,0.00656597770419167
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.453225377773442,0.130185973252663,952,230,0.000521638875344557,0.00656597770419167
"GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Roseburia.s__Roseburia_inulinivorans","study_condition","T2D",0.452042010812569,0.197408389297337,952,274,0.0222473068550202,0.104966210015883
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis","study_condition","T2D",-0.45193780910965,0.171093672771767,952,213,0.00839088891036868,0.051426113208629
"PWY.2942..L.lysine.biosynthesis.III.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.45177875730725,0.148144739254417,952,272,0.00235537879168397,0.019900078376569
"PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.451660212963752,0.179096841334816,952,407,0.011836081455772,0.066248117072052
"RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.451363368101948,0.149962109819466,952,257,0.00268303543071507,0.021982106745499
"PWY.6168..flavin.biosynthesis.III..fungi..g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.451342690969788,0.133273372667296,952,402,0.000736774409424852,0.00844217011471394
"VALSYN.PWY..L.valine.biosynthesis.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale","study_condition","T2D",-0.451217398399611,0.220800091367855,952,567,0.0412736920467051,0.163210124714368
"PWY.6737..starch.degradation.V.g__Eubacterium.s__Eubacterium_sp_CAG_180","study_condition","T2D",0.451032104968717,0.159648243423143,952,212,0.00482497653804569,0.0339986141736987
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","study_condition","T2D",-0.450692966146885,0.145430030328303,952,464,0.00199882507574799,0.0177280613739252
"PWY66.400..glycolysis.VI..metazoan.","study_condition","T2D",0.450509246510233,0.0964344469832428,952,889,3.41968342464547e-06,0.000110501710662052
"CALVIN.PWY..Calvin.Benson.Bassham.cycle.g__Roseburia.s__Roseburia_inulinivorans_CAG_15","study_condition","T2D",0.450325182951721,0.138116959659772,952,227,0.00115198107121891,0.0118200901383362
"PWY.6700..queuosine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis","study_condition","T2D",-0.450225508198613,0.180806059519156,952,218,0.0129411627483016,0.0705590522421
"PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3","study_condition","T2D",0.449825001263918,0.203919629137109,952,733,0.02763095870701,0.124121035508393
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.449326258996115,0.158286656986906,952,250,0.00462681633074839,0.03298244026255
"PWY.3841..folate.transformations.II.unclassified","study_condition","T2D",-0.449251989278497,0.132061311304383,952,889,0.000697333994954816,0.00813869595189852
"PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.447981307612095,0.158995078501285,952,245,0.00493939657994986,0.0346327040362327
"TRNA.CHARGING.PWY..tRNA.charging.unclassified","study_condition","T2D",-0.447131617636624,0.123580991532319,952,870,0.000312436135163542,0.00441386122433323
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli..g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.446944774366634,0.199291052992914,952,531,0.0251485374528776,0.116090796557527
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.446465117132004,0.12873289999871,952,327,0.000547641517036771,0.00682384969429991
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.446435297983075,0.17677219735398,952,216,0.0117161040221093,0.0658413113766818
"PWY.6737..starch.degradation.V.g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.446399724746005,0.176047959735665,952,318,0.0113830266285915,0.0643873354693682
"PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline..unclassified","study_condition","T2D",0.446311938454857,0.159319531559281,952,580,0.00519240420929154,0.0359442209851836
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.44621449991404,0.129097650743675,952,327,0.00057174633958696,0.00702045991228004
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.445719469151961,0.160283932172996,952,300,0.00552988647179282,0.037737444322873
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.445601886210349,0.155488875086954,952,245,0.00425148549046022,0.0311751603280148
"COA.PWY..coenzyme.A.biosynthesis.I.g__Gemmiger.s__Gemmiger_formicilis","study_condition","T2D",-0.445167253498586,0.198603851044588,952,286,0.0252257258660791,0.116373736058594
"PWY.6609..adenine.and.adenosine.salvage.III.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.445047047854348,0.183666446880771,952,247,0.015574157418395,0.0805688191417566
"ARO.PWY..chorismate.biosynthesis.I.unclassified","study_condition","T2D",-0.445043292187876,0.128276565926744,952,862,0.000545124395380299,0.00681208840403087
"PWY0.1479..tRNA.processing","study_condition","T2D",0.444230788681693,0.131143634096186,952,764,0.000734740927707439,0.00843880163653372
"PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","study_condition","T2D",0.444159739474159,0.119532766787735,952,212,0.000214425933646605,0.00325206407246866
"VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.444133426025405,0.234533697634766,952,482,0.0585711330355807,0.206946557359498
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.442556403596079,0.196179084806029,952,687,0.0243056330834825,0.112922093617467
"PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.442484488424898,0.175486718855395,952,267,0.0118496920721257,0.066248117072052
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.442484488424898,0.175486718855395,952,267,0.0118496920721257,0.066248117072052
"TRPSYN.PWY..L.tryptophan.biosynthesis.g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.441974262221782,0.148911495867288,952,272,0.00307255408192332,0.0245108981261265
"PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.441953255544894,0.148292190892392,952,363,0.00295337434824516,0.0237697229143151
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.441953255544894,0.148292190892392,952,363,0.00295337434824516,0.0237697229143151
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus","study_condition","T2D",0.441939954171113,0.195680870757126,952,512,0.0241430222739579,0.112347433042706
"COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.44178367956034,0.157376958298108,952,298,0.00510051354225827,0.0354497971717148
"PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.441223790075606,0.239676852273198,952,687,0.0659472548493581,0.22369887465548
"THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","study_condition","T2D",-0.441200624021731,0.142862077767177,952,486,0.00207173358609692,0.0181407612291197
"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.438955146661196,0.142575514717714,952,260,0.00213856017345292,0.0185014296724299
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.438657829388786,0.156971399614915,952,263,0.00530285107276773,0.0365200170117746
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.43829063103732,0.218560533523369,952,718,0.0452096504726723,0.173610035830929
"PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.438227483299405,0.168021400116529,952,240,0.00924625700776125,0.054957162448327
"PWY.6609..adenine.and.adenosine.salvage.III.unclassified","study_condition","T2D",-0.437230952253075,0.127095931010978,952,918,0.000606737224236095,0.00729678664945568
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.437208048849098,0.149032044115648,952,299,0.00343078820928798,0.0266224246347974
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_uniformis","study_condition","T2D",0.437150561779988,0.21451468318665,952,549,0.041841568523259,0.164928531366146
"PWY.6700..queuosine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.437102805858179,0.139233860411674,952,258,0.00174571497099537,0.0160828634561914
"HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.437048563291798,0.114903851041426,952,368,0.000151745433106002,0.00247528720045732
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.436182889157437,0.21626339141604,952,305,0.0439871469871188,0.170477750404266
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_uniformis_CAG_3","study_condition","T2D",0.435633773093773,0.211986464354655,952,554,0.0401521377857808,0.160268320045015
"HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis","study_condition","T2D",0.435521524725252,0.203470342283517,952,693,0.0325719212791634,0.13950189825794
"P42.PWY..incomplete.reductive.TCA.cycle.unclassified","study_condition","T2D",0.435239970765495,0.116503181210749,952,226,0.000198257653307588,0.00304399305647062
"HISTSYN.PWY..L.histidine.biosynthesis.unclassified","study_condition","T2D",-0.434668210042909,0.124360345148466,952,870,0.000495608723995496,0.00633034151888052
"ARO.PWY..chorismate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis","study_condition","T2D",0.434154761342305,0.121359476612538,952,326,0.000364565986597148,0.0050033937304775
"RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Eubacterium.s__Eubacterium_eligens_CAG_72","study_condition","T2D",-0.433104431110413,0.13312526882878,952,252,0.00118083811686306,0.0120732681133814
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.43261965555993,0.168490336796249,952,346,0.0103923137576616,0.0600783959555067
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.432539344676087,0.148866762853267,952,240,0.00375146422533406,0.0282256126771442
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.431058733828138,0.13053061836624,952,303,0.000994633457811562,0.0105042996885953
"TRPSYN.PWY..L.tryptophan.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza","study_condition","T2D",-0.430129833780406,0.135165741041997,952,214,0.00150901249601263,0.0143133058219818
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.429925356563667,0.13013764819594,952,303,0.000990215413220221,0.0104832096314023
"PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.429705950469985,0.158206917108723,952,369,0.00672592002532772,0.0434027328012951
"PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Roseburia.s__Roseburia_inulinivorans","study_condition","T2D",0.429505941916421,0.132343523171869,952,261,0.00121402829977172,0.0123833746478481
"PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.428405686243402,0.198847897589822,952,479,0.0314573871160751,0.136113734414365
"PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.428101959366193,0.182986641443617,952,428,0.0195152548610732,0.0951884895914587
"PWY.5690..TCA.cycle.II..plants.and.fungi..unclassified","study_condition","T2D",0.427332699861786,0.154284852106811,952,366,0.00571937878884803,0.0385906033395932
"PWY.6859..all.trans.farnesol.biosynthesis","study_condition","T2D",0.427129875696598,0.144329772786284,952,835,0.00315911727386455,0.0249388838574904
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus","study_condition","T2D",0.426230243881538,0.204793159381086,952,323,0.0376772050916514,0.153617983094963
"PWY.5690..TCA.cycle.II..plants.and.fungi.","study_condition","T2D",0.426154487925969,0.119224791440338,952,821,0.000368783550608211,0.00504905739408551
"PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_fragilis","study_condition","T2D",0.4254257659448,0.124357447890725,952,215,0.000650598861944858,0.00766555938019383
"PWY.5104..L.isoleucine.biosynthesis.IV.unclassified","study_condition","T2D",0.424259558957935,0.166168811130158,952,605,0.0108300796701627,0.0618657585380005
"PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6","study_condition","T2D",0.423976135565506,0.195907794386738,952,656,0.0307013145422899,0.133806433787735
"PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron","study_condition","T2D",0.422451711000596,0.20255679076128,952,477,0.0372824269002988,0.152362197667752
"GLUCONEO.PWY..gluconeogenesis.I.unclassified","study_condition","T2D",0.421046686490244,0.183299014727363,952,581,0.0218334395610106,0.103481030982971
"PWY.6168..flavin.biosynthesis.III..fungi..g__Eubacterium.s__Eubacterium_eligens","study_condition","T2D",-0.419789936296996,0.138831967441895,952,272,0.00256411413727803,0.0211881950656754
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..unclassified","study_condition","T2D",-0.418748980079264,0.124703176290461,952,897,0.000816467535943776,0.00906488315547833
"PWY.5686..UMP.biosynthesis.g__Dialister.s__Dialister_invisus","study_condition","T2D",-0.418210909771284,0.188025357599749,952,202,0.0263683494636829,0.119680244421118
"PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.41761667605542,0.206589693863861,952,378,0.0435110986550033,0.169268011486139
"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..unclassified","study_condition","T2D",-0.417098963057767,0.12462769612958,952,893,0.000849788976653954,0.00930363152695732
"PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.417026658511059,0.211927981256806,952,749,0.0493853543323216,0.184821594000823
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Roseburia.s__Roseburia_inulinivorans_CAG_15","study_condition","T2D",0.416898094739142,0.151551904305646,952,209,0.00605728292530658,0.0404316747730554
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..unclassified","study_condition","T2D",-0.416511909898251,0.132078171049302,952,880,0.00166391403321382,0.0155274736289135
"PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis","study_condition","T2D",0.415487778077653,0.214423642959892,952,732,0.0529573667063943,0.194074508210167
"PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Barnesiella.s__Barnesiella_intestinihominis","study_condition","T2D",-0.41397813310246,0.15488001521224,952,209,0.00764926839812217,0.0477726337536171
"PWY66.422..D.galactose.degradation.V..Leloir.pathway..g__Roseburia.s__Roseburia_inulinivorans_CAG_15","study_condition","T2D",0.413688281064563,0.166503610296327,952,297,0.0131429794053106,0.0711808640712882
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae","study_condition","T2D",0.41280046052813,0.117227015543137,952,240,0.000449786771639544,0.00589547809261185
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_uniformis","study_condition","T2D",0.411917755154304,0.205800736213462,952,675,0.0456194673891642,0.174421451474685
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans","study_condition","T2D",0.411583218624046,0.159320272355095,952,256,0.00993292648848019,0.0581210428312422
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast..g__Bacteroides.s__Bacteroides_vulgatus","study_condition","T2D",0.411293259757484,0.181640802689379,952,513,0.0237797306055505,0.111194636632866
