"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_coprophilus_CAG_333","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_coprophilus_CAG_333","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_coprophilus","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_coprophilus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_salivarius","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lactobacillus.s__Lactobacillus_salivarius","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_oxytoca","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_oxytoca","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_braakii","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Citrobacter.s__Citrobacter_braakii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_salivarius","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lactobacillus.s__Lactobacillus_salivarius","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_oxytoca","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_oxytoca","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_braakii","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Citrobacter.s__Citrobacter_braakii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Catenibacterium.s__Catenibacterium_mitsuokai","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Catenibacterium.s__Catenibacterium_mitsuokai","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eisenbergiella.s__Eisenbergiella_tayi","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Eisenbergiella.s__Eisenbergiella_tayi","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Desulfovibrionaceae_unclassified.s__Desulfovibrionaceae_bacterium","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Desulfovibrionaceae_unclassified.s__Desulfovibrionaceae_bacterium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Dielma.s__Dielma_fastidiosa","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Dielma.s__Dielma_fastidiosa","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Erysipelatoclostridium.s__Clostridium_innocuum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Ruminococcus_gnavus","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Ruminococcus_gnavus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Catenibacterium.s__Catenibacterium_mitsuokai","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Catenibacterium.s__Catenibacterium_mitsuokai","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eisenbergiella.s__Eisenbergiella_tayi","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Eisenbergiella.s__Eisenbergiella_tayi","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Desulfovibrionaceae_unclassified.s__Desulfovibrionaceae_bacterium","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Desulfovibrionaceae_unclassified.s__Desulfovibrionaceae_bacterium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dielma.s__Dielma_fastidiosa","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Dielma.s__Dielma_fastidiosa","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Erysipelatoclostridium.s__Clostridium_innocuum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Ruminococcus_gnavus","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Ruminococcus_gnavus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_D2","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_D2","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_clostridioforme","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_D2","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_D2","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_clostridioforme","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_atypica","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_atypica","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_infantium","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_infantium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_parvula","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_dispar","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_atypica","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_atypica","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_infantium","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_infantium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_parvula","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_dispar","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_perfringens","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_perfringens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_1058","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_1058","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_An322","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_An322","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_perfringens","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_perfringens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_1058","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_1058","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_An322","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_An322","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_stercoris","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_stercoris","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_thermophilus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_stercorea","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_stercorea","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_thermophilus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_stercorea","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_stercorea","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Paraprevotella.s__Paraprevotella_xylaniphila","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Paraprevotella.s__Paraprevotella_xylaniphila","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Eggerthella.s__Eggerthella_lenta","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Paraprevotella.s__Paraprevotella_xylaniphila","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Paraprevotella.s__Paraprevotella_xylaniphila","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Eggerthella.s__Eggerthella_lenta","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Pyramidobacter.s__Pyramidobacter_piscolens","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Pyramidobacter.s__Pyramidobacter_piscolens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_buccae","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_buccae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Pyramidobacter.s__Pyramidobacter_piscolens","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Pyramidobacter.s__Pyramidobacter_piscolens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_buccae","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_buccae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Hafnia.s__Hafnia_paralvei","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Hafnia.s__Hafnia_paralvei","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Hafnia.s__Hafnia_paralvei","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Hafnia.s__Hafnia_paralvei","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_freundii","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Citrobacter.s__Citrobacter_freundii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_variicola_CAG_634","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_variicola_CAG_634","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_freundii","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Citrobacter.s__Citrobacter_freundii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_variicola_CAG_634","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_variicola_CAG_634","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_asparagiforme","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_asparagiforme","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pullorum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bifidobacterium.s__Bifidobacterium_pullorum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_asparagiforme","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_asparagiforme","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pullorum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bifidobacterium.s__Bifidobacterium_pullorum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Fusobacterium.s__Fusobacterium_mortiferum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Fusobacterium.s__Fusobacterium_mortiferum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Fusobacterium.s__Fusobacterium_mortiferum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Fusobacterium.s__Fusobacterium_mortiferum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_sp_CAG_933","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_sp_CAG_933","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_sp_CAG_933","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_sp_CAG_933","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_plebeius_CAG_211","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_plebeius_CAG_211","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Megasphaera.s__Megasphaera_elsdenii","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Megasphaera.s__Megasphaera_elsdenii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_plebeius_CAG_211","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_plebeius_CAG_211","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Megasphaera.s__Megasphaera_elsdenii","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Megasphaera.s__Megasphaera_elsdenii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eisenbergiella.s__Eisenbergiella_massiliensis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Eisenbergiella.s__Eisenbergiella_massiliensis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_aldenense","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Blautia_producta","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Blautia_producta","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eisenbergiella.s__Eisenbergiella_massiliensis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Eisenbergiella.s__Eisenbergiella_massiliensis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_aldenense","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Blautia_producta","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Blautia_producta","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Hungatella.s__Hungatella_hathewayi","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Hungatella.s__Hungatella_hathewayi","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Hungatella.s__Hungatella_hathewayi","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Hungatella.s__Hungatella_hathewayi","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Aggregatibacter.s__Aggregatibacter_segnis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Aggregatibacter.s__Aggregatibacter_segnis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Blautia_hansenii","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Blautia_hansenii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Blautia.s__Blautia_hansenii","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Blautia.s__Blautia_hansenii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_rogosae","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_rogosae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_pittmaniae","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Haemophilus.s__Haemophilus_pittmaniae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_oralis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_oralis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
